N	Count	v2inv	v2inv_err	9gons	9gons_err	3gons	3gons_err	5gons	5gons_err	7gons	7gons_err	4gons	4gons_err	8gons	8gons_err	1gons	1gons_err	2gons	2gons_err	maxfv	maxfv_err	6gons	6gons_err
250	39614	6.5393737062654615	0.005180477966124851	6.068586863230171	0.011990541606713133	30.97581663048417	0.02559692193771861	16.732518806482556	0.01979059288580405	9.903417983541173	0.015243424702428916	20.94878073408391	0.022227030969624577	7.716211440399858	0.013539977718862117	88.60337254505983	0.03268928545845916	35.478315746958145	0.02643106107198995	26.05048720149442	0.027549097146079546	12.569924774069774	0.01728646332292534
251	39554	6.5596779086818024	0.005165199987563942	6.085124134095161	0.012093690407578047	31.061687819183902	0.025721931262660435	16.795469484755017	0.019948989282586198	9.936036810436365	0.015373224110701427	21.01810183546544	0.022265914673974443	7.71236790210851	0.013541813866024821	88.92309248116499	0.03281404729347603	35.706300247762556	0.02645717306266169	25.99989887242757	0.027621714926508344	12.63846892855337	0.01732759989923628
252	39814	6.586169437886171	0.005190345133810994	6.106671020244136	0.01195327072421915	31.19402722660371	0.02566791422027099	16.867634500426984	0.019613150878386432	9.966167679710654	0.015237500096085115	21.11669262068619	0.02220114026634499	7.756542924599387	0.013541310150792954	89.26199326869946	0.03254564760490692	35.83794645099714	0.026483659616666183	26.02755312201738	0.027451043625847896	12.694253277741497	0.01721981296024027
253	39286	6.620246398208013	0.005228653758332173	6.1451916713333	0.01215050037260351	31.243140049890545	0.025986041257771923	16.88112813724991	0.01992689308227743	10.064119533676118	0.015452316420809837	21.19251132719035	0.022477728490178758	7.778903426156901	0.013638966819898696	89.70992210965738	0.03280355345818632	35.93616046428753	0.0266389566299855	26.007509036297918	0.027510885940383124	12.755561777732526	0.01744761622511001
254	39814	6.6462802029436885	0.005205235801339717	6.16667503893103	0.012041241678417955	31.443185814035264	0.025781614113050678	16.96975938112222	0.019755943910749484	10.062666398754207	0.015362828672230976	21.27457678203647	0.022335175534348325	7.827774149796554	0.013522123006486102	90.01484402471492	0.03273825584413221	36.05636208368915	0.026546745570279588	26.064374340684182	0.02731247717978702	12.804114130707791	0.017450393126297616
255	39733	6.67292930309818	0.005256530674705701	6.186167669191856	0.012067783099606622	31.55872951954295	0.02593459392149974	16.999093952130472	0.019813847295694978	10.122945662295825	0.015402287598202224	21.36747791508318	0.02243386956109921	7.859839428183123	0.013634561882204358	90.3524777892432	0.032896338449658814	36.241763773186015	0.026478689299886882	26.12802959756374	0.02753314057779226	12.837590919386908	0.017424234395498048
256	39874	6.704092892611727	0.005210525932219344	6.226588754576917	0.012034830430209267	31.648116567186637	0.025834530563266116	17.143502031398906	0.01993587781822307	10.17597933490495	0.015432291239200526	21.401690324522246	0.022257228238509185	7.91352761197773	0.013667015352711242	90.73205597632543	0.03269123530386529	36.34370767918945	0.026517676286135397	26.132266639915734	0.027444268549217058	12.881200782464765	0.017260915845470338
257	40119	6.733773274508338	0.005219744438560717	6.243999102669558	0.012103352394017015	31.85241406814726	0.02591994501260294	17.187866098357386	0.019825953249386345	10.175477953089558	0.015365214707805592	21.57164934320397	0.022346820536469414	7.876517360851467	0.013545729824071177	91.01939230788405	0.03251389933249189	36.48007178643535	0.026561477644973564	26.11057105112291	0.027126804840240742	12.922929285376007	0.017354004856043756
258	39769	6.74399658025095	0.005268927614548609	6.266136940833312	0.012089258221046234	31.948804345092913	0.025948956049102495	17.206090170736	0.020078274119924223	10.232392064170584	0.015478512665758667	21.59943674721517	0.02252114359127472	7.960044255575951	0.013718310232713181	91.40257486987352	0.03275921262619727	36.64361688752546	0.02651202362208221	26.19381930649501	0.02761434537183454	12.999949709572784	0.01754790038870554
259	39892	6.774146445402587	0.005242805821986674	6.286899628998295	0.012113513416696304	32.083199639025366	0.02597196860766126	17.331269427454128	0.020052693383970283	10.243783214679635	0.015599959720356061	21.717512283164545	0.022606709067002205	7.968991276446405	0.013704496474872891	91.73017146294997	0.03316157472107902	36.75255690363983	0.026864329181952817	26.21593301915171	0.027783927094333177	13.031434874160233	0.017379780420588412
260	39922	6.7986761685286305	0.0052295709816097035	6.306923500826612	0.012159615273185018	32.16582335554331	0.026134677000323594	17.38424928610791	0.02016843697606539	10.298757577275687	0.015632842004245116	21.763639096237664	0.022673227610443852	7.992284955663544	0.013743797702814288	92.09581183307449	0.03325011797350171	36.92623115074395	0.026847264821827203	26.190195881969842	0.027656407722023418	13.088447472571515	0.01754929842218861
261	39694	6.832493575855293	0.005277642743859224	6.344636468987757	0.012215312017809763	32.2477704438958	0.026131306521246872	17.442384239431654	0.02023886533441672	10.327706958230463	0.01570513683543499	21.923464503451402	0.0225993971145846	8.035849246737543	0.013690292617822402	92.43810147629365	0.033142610347594026	37.06368720713458	0.026921028201620217	26.21688416385348	0.02765275166221177	13.144127575956064	0.017662030371594663
262	39696	6.860691253526804	0.005273226422640025	6.365301289802499	0.01235043722214164	32.45377367996775	0.02622924301873208	17.503703143893592	0.020285918052418618	10.385177347843612	0.015591386932534009	21.961431882305522	0.022680872361524003	8.058721281741233	0.013856631258949405	92.78123740427247	0.033251196421951124	37.19513301088271	0.02694054459820803	26.247632003224506	0.027576184765256015	13.170999596936719	0.01762403368521604
263	39764	6.881331103510713	0.005315184769680283	6.389070516044663	0.012273584431315172	32.52089829996982	0.026368807757086516	17.566995272105423	0.020156364449655805	10.450734332562117	0.015660119501845756	22.04011165878684	0.02253840312402888	8.103561009958757	0.01376274652979983	93.21891660798713	0.033181633485173084	37.307212554069004	0.026944287838277493	26.28908057539483	0.027488428483528476	13.190725279146967	0.017596344326227406
264	40234	6.918402346274295	0.005289162656298243	6.411666749515335	0.012235750071433786	32.640627330118804	0.02597345992813065	17.653303176417953	0.020152390427087795	10.441293433414526	0.015594550373303954	22.13632748421733	0.022543509711663218	8.119028682209077	0.01370083726820256	93.55686732614207	0.03309718712630077	37.45240343987672	0.02688430765943773	26.297211313814188	0.027524132675594608	13.270616891186558	0.017554238414080794
265	40184	6.938109695401154	0.005303724243111712	6.416160660959586	0.012195775444072177	32.75450428031057	0.026178476143522644	17.702966354768066	0.0201437939933496	10.494724268365518	0.015649551458830728	22.129354967151105	0.022629820395540755	8.166683257017718	0.013711666701517886	93.92979792952418	0.033218411944168275	37.65132888711925	0.02693487551774186	26.321346804698386	0.02769795383842636	13.320376269161855	0.01765693393937251
266	40121	6.950094713491688	0.005307880740127783	6.443184367288951	0.012367243928275267	32.900924702774105	0.026428180579772784	17.73181127090551	0.020291233856881585	10.523965005857281	0.015678411567354403	22.30819271703098	0.022752110935464632	8.182448094514095	0.013879322458266346	94.26133446324867	0.03337648105322255	37.73714513596371	0.0272260639940231	26.35819147080083	0.027582915686011657	13.387054161162483	0.017787584667342465
267	40094	6.992985234698459	0.005335473219194477	6.476754626627425	0.012263957947454286	33.03466852895695	0.026298701304253103	17.82845313513244	0.020377771660827434	10.52860777173642	0.015651683392559873	22.37389634359256	0.022763111386263222	8.211652616351573	0.01387494389742702	94.60849503666384	0.03322916991816535	37.89355015713074	0.027001902446243103	26.321220132688183	0.027416700709984407	13.403526712226268	0.017674811540085492
268	40009	7.020689094953635	0.005332855617933218	6.4943387737759	0.012313148298780479	33.20967782248994	0.026447215689162272	17.88982478942238	0.020379083838430925	10.613037066660002	0.015735841568255415	22.433477467569798	0.02279063926094653	8.281261716113875	0.013886888991829723	94.89482366467544	0.03337895235514316	38.02456947186883	0.027237779628387745	26.343872628658552	0.027528613583230725	13.482841360693843	0.017862752948347573
269	40351	7.035017719511289	0.005313514415362937	6.5167406012242575	0.012272445640827618	33.21107283586528	0.02649039854501801	17.96488315035563	0.020296565513800244	10.663403633119378	0.01582050517802432	22.518401030953385	0.02272575985400408	8.276325245966643	0.013835468714616942	95.31409382667096	0.033439500868406885	38.2158558647865	0.027195258244925205	26.32207380238408	0.027190610466669207	13.523431885207305	0.017726001999541892
270	40016	7.068834966013594	0.005382708166461434	6.539259296281488	0.012390111614647639	33.343337664934026	0.026459610287935018	18.020816673330668	0.020412560656267235	10.674630147940825	0.015944125565311242	22.624575169932026	0.022987964866681185	8.310425829668132	0.013953776693227156	95.69397241103559	0.03357825652847179	38.3093262694922	0.027399954352655777	26.404913034786084	0.027736925363025577	13.592013194722112	0.01787432125784598
271	39930	7.100989231154521	0.00538006078015123	6.571875782619585	0.012415885104491235	33.513874279989984	0.026633056625313945	18.098422238918108	0.020424207247899107	10.71237165038818	0.015836207686217425	22.700651139494116	0.02309376095189227	8.347658402203857	0.01408660835547728	95.91164537941397	0.033779381236116526	38.52536939644378	0.027388545355289007	26.395517155021288	0.02768468570587083	13.66343601302279	0.0180630050429755
272	40128	7.125548245614035	0.005376251978621178	6.580467503987241	0.012423645016280528	33.604889354066984	0.026659345177205154	18.160959928229666	0.02037363627500843	10.793211722488039	0.015761782074979944	22.80674342105263	0.02288684017139977	8.382276714513557	0.01400482590482589	96.31691088516746	0.03370221837983804	38.626196172248804	0.027231043052625574	26.463392145135565	0.027630014454286093	13.688571570972886	0.017805641417366666
273	40029	7.140554348097629	0.005367714521476698	6.621824177471333	0.012477675992985007	33.757226011141924	0.026698576675870944	18.241999550326014	0.02060084642274696	10.802218391666042	0.015908209852297097	22.84718579030203	0.023097484727688175	8.409028454370581	0.01404435396869072	96.7458842339304	0.033775874308970506	38.714531964325865	0.027235975298431914	26.46713632616353	0.027672603560316193	13.680006994928677	0.01782569686012755
274	40094	7.173972414825161	0.005369017459189341	6.655958497530802	0.012416610702621114	33.86985583877887	0.026630802886617445	18.307153190003493	0.020607781561477644	10.853544171197685	0.01589805632116307	22.880430987180127	0.023159025867963978	8.421309921684042	0.014103494312960728	97.07135731032075	0.033720561107008246	38.88417219534095	0.027473819914333238	26.44824662044196	0.027441739748861636	13.776749638349878	0.017893263172233484
275	39809	7.205820291893793	0.005455894865230174	6.659448868346354	0.012572481107371691	33.96204375894898	0.026922908533226486	18.386746715566833	0.02056524032630932	10.883292722751136	0.01599984458999562	23.036750483558993	0.02318046176400414	8.450978421964882	0.0141090628112862	97.38945966992388	0.03401396592508149	39.06224723052576	0.027576917887211345	26.471878218493305	0.027623591937374257	13.834509784219648	0.01797840382343734
276	40016	7.23359406237505	0.005418250090600595	6.7162884846061575	0.012469186225154895	34.09693622550979	0.0268543725302587	18.43705017992803	0.020511076584475513	10.915433826469412	0.016029482087550402	23.034936025589765	0.02314386264742569	8.486605357856858	0.0141069141534402	97.81784786085566	0.03382554938004005	39.15133946421432	0.027556683617210413	26.47251099560176	0.02720948727731138	13.875349860055978	0.017988051462601174
277	40053	7.25462512171373	0.005425672838453368	6.70963473397748	0.012646059908342359	34.1862532144908	0.02701513550961778	18.466456944548472	0.020674360397337662	10.953586497890296	0.016077895473904875	23.200908795845503	0.023334845373131914	8.539510149052505	0.014136672585272698	98.12458492497441	0.03416843315504252	39.30879085212094	0.02764471459180738	26.47357251641575	0.027518927960560585	13.952537887299329	0.01799054522799724
278	39426	7.2885342159995945	0.0054816128487926875	6.752447623395729	0.012711928555657222	34.38979353725968	0.027162809740272516	18.57880586415056	0.020801947446649382	11.018896159894485	0.016219718795527808	23.2557703038604	0.023526569326862194	8.55273169989347	0.014230270987957663	98.40615329985289	0.03453235080633632	39.475599857961754	0.028042955331293418	26.488662304063308	0.027442264943445385	13.954420940496119	0.018305218060330686
279	39566	7.309899914067634	0.00549433478816353	6.763584896122934	0.01269980338249566	34.51673153717839	0.027468146519154385	18.637289592074	0.02081165939752812	11.037784966890765	0.01625953033107933	23.323611181317293	0.023505498123602475	8.589521306171966	0.014371956966485744	98.8051862710408	0.03432093118666762	39.581484102512256	0.027732618636522474	26.520724864782895	0.027427583121444887	14.014305211545267	0.01823786950752936
280	39532	7.346561013862187	0.005473820144972677	6.797632297885258	0.012738647470626118	34.60333400789234	0.027017022373545363	18.685217039360516	0.020836117938543633	11.080137610037438	0.016210708562456287	23.432636851158556	0.0235385643032495	8.631260750784175	0.01434095680020414	99.1381918445816	0.03434377685031542	39.72923201457048	0.027886039193500984	26.528736213700295	0.027446182030857122	14.091470201355863	0.01811383900315129
281	39674	7.358238392902153	0.005468125503081159	6.836820083682008	0.0126879602356388	34.74613096738418	0.026938703572636963	18.705020920502093	0.020766774240886604	11.129379442456017	0.01628201917187753	23.47870141654484	0.02336474171122352	8.633866007964913	0.014359783409324275	99.49959671321268	0.03434211524315975	39.89769118314261	0.027905600386109102	26.52986842768564	0.027286884058181148	14.167767303523718	0.01833824688677439
282	39636	7.407754314259764	0.005513547884584687	6.848344938944394	0.012716348753643143	34.83923705722071	0.027089972543959537	18.797179331920475	0.020933696193427883	11.1921990110001	0.016322468507392975	23.59587243919669	0.02349735937824444	8.675169038248058	0.014242249540208531	99.8348975678676	0.034648131862779735	40.04828943384802	0.02812855465329285	26.534564537289334	0.02717482850065073	14.166691896255928	0.01822732043051159
283	39739	7.410673393895166	0.005467720134705121	6.866050982661869	0.012668217051212146	34.94624927652936	0.027085691620120016	18.891718462970886	0.020899028934777304	11.190291653036061	0.01615962744300007	23.626814967664007	0.02347831208966601	8.714965147588012	0.014327522223384032	100.27127003699137	0.034645658622136304	40.16261103701653	0.02810137996320955	26.571831198570674	0.027465423007267956	14.20606960416719	0.018179446868807125
284	39822	7.453693938024208	0.005506025416406469	6.909924162523228	0.012798615277209505	35.08969916126764	0.027129632741772085	18.976897192506655	0.021040598603937952	11.2641253578424	0.0162464258118836	23.779945758625885	0.023574764228430276	8.748028727838882	0.014422665291693967	100.50911556426097	0.03440327881514178	40.28072422279142	0.027802058887290045	26.607001155140374	0.027389786560593554	14.285043443322786	0.018325786371414472
285	39686	7.479186614927178	0.005538126989711275	6.920374943304944	0.01281164891653929	35.25956256614423	0.027318128400255763	19.003200120949455	0.021123614171895424	11.295343446051504	0.01632761776740833	23.825782391775437	0.02379443149296741	8.757748324346117	0.014434030594092718	100.87217154664113	0.034782520891544336	40.43370458096054	0.02825219936534367	26.63291840951469	0.027555227168040153	14.35261805170589	0.018535402703370066
286	39828	7.5023601486391485	0.005517808800220536	6.956563221853972	0.012778174276859946	35.324319574168925	0.02725730317092362	19.051094707241138	0.020968247401756977	11.313272069900572	0.0162410358605495	23.921587827658932	0.023611502327733166	8.807647885909411	0.01438327850916913	101.2863061163001	0.0345541260029993	40.56912222556995	0.027955107565382824	26.546901677212013	0.026867884459387165	14.369965853168624	0.0182516344989814
287	39806	7.538379892478521	0.005541120337387898	6.975305230367281	0.01285017709402934	35.48520323569311	0.027367438619530112	19.148243983319098	0.02108436781624173	11.363412550871727	0.016368240939808532	23.96982866904487	0.02380265944319347	8.84524945988042	0.014476606315888617	101.58589157413455	0.034820827538142925	40.71481686177963	0.028242900497289992	26.588855951364117	0.027422249646818848	14.43571320906396	0.01849996297242687
288	39766	7.5545629432178245	0.005551409038469462	6.990242921088367	0.01284055432534628	35.563421012925616	0.02730646861316978	19.217597947995774	0.021185991083988977	11.426042347734246	0.016354285490365834	24.112759643916913	0.023760471853652956	8.8812804908716	0.014523899267536253	101.95201931298094	0.03455941757887598	40.827792586631794	0.02842445359357663	26.662777246894333	0.027621761224691822	14.477543630236886	0.018451596163744564
289	39974	7.58647495872317	0.005561071128048155	6.990518837244209	0.012814221604576546	35.68216840946615	0.02732477656831687	19.261945264421875	0.02109798168487771	11.443113023465253	0.016419971774856254	24.205208385450543	0.023705644996875497	8.920623405213389	0.014454012142984715	102.32336018411968	0.0349682427166014	40.991869715314955	0.028419951337213315	26.641567018562064	0.027308320806579838	14.51826187021564	0.018489676570021124
290	39918	7.613394959667318	0.0055572504866302375	7.014204118442808	0.012779701491736156	35.857758404729694	0.027422256994540987	19.340898842627386	0.02117743620430565	11.486497319504986	0.016461623207577634	24.244576381582245	0.02387376021071676	8.929505486246805	0.014510198862390584	102.60954957663209	0.03485350720241675	41.15709704895035	0.028247175994574315	26.690590710957462	0.02746658611831035	14.606818978906759	0.018377658248508663
291	39795	7.61835657745948	0.005585796875291172	7.0814423922603345	0.01286645436731211	35.93770574192738	0.027363003581655436	19.419248649327805	0.02122055976132299	11.506068601583113	0.016441472048637513	24.33175021987687	0.02380681828149096	8.960397034803368	0.0145371614591039	103.03925116220631	0.03491921762514462	41.282221384596056	0.028314926872666128	26.726623947732126	0.02766971291468945	14.581781630858147	0.01841253472228432
292	39712	7.666580630539888	0.005594967316864022	7.1043009669621275	0.012844045299197755	36.09314564867043	0.027817108376255752	19.481114020950844	0.02122570210594355	11.578918211120065	0.01655901410194556	24.419520547945204	0.023988954268175048	9.01427780016116	0.014462115085714947	103.32461220789686	0.03498942542864859	41.40760979049154	0.028263780538869063	26.70938255439162	0.02741668308151358	14.684276792908944	0.018594471027512542
293	39741	7.691401826828716	0.0056137505356542725	7.09368158828414	0.012929834474004321	36.14579401625525	0.0275985069220583	19.575400719659797	0.021264139569388107	11.635011700762437	0.01651334116355377	24.519463526333006	0.02388939198174247	9.034473214061045	0.01457862881769181	103.69014368033014	0.03516402586102935	41.568455750987646	0.028517194343456374	26.707078332201	0.027218650729873582	14.724818197830956	0.018722650678234816
294	39742	7.710193246439535	0.005598987089904968	7.132378843540838	0.01293475583094879	36.3151074430074	0.02762388077049469	19.619093150822806	0.021389104281751597	11.626994112022546	0.01663592386712325	24.580670323587135	0.024118384665831567	9.0471793065271	0.014598221294386282	104.05175884454734	0.034933030917531485	41.705827587942224	0.028516441418748012	26.723793467867747	0.027499812841354075	14.767223592169493	0.01861383496975737
295	39717	7.747060452702873	0.005680730499090498	7.165798020998565	0.013060032999407492	36.40821310773724	0.02777214111919733	19.7009341088199	0.021361770053217318	11.678903240426013	0.016581060060843693	24.701991590502807	0.02406606690339121	9.082559105672633	0.014665356915090636	104.3904877004809	0.03522709007166	41.84074829418133	0.02866368687604008	26.795075156733894	0.0275190812612805	14.829367777022433	0.018608918198623002
296	39231	7.764733246667176	0.005702467670111272	7.183808722693788	0.013052137125269229	36.592261221992814	0.027908606856238045	19.73709566414315	0.021753964695201744	11.701639009966607	0.016797702223663214	24.796232571180955	0.024270768543163387	9.134434503326451	0.014784731990548354	104.69276847391093	0.03535223990102035	41.98590400448625	0.028618990647546378	26.793250235782928	0.027642354400736438	14.880808544263465	0.018770622493695932
297	39890	7.799128854349461	0.0056344167640259525	7.207646026573076	0.01302478144386775	36.69546252193532	0.027965056393150414	19.82436700927551	0.021537436605995816	11.754449736776134	0.016722764779274084	24.853296565555276	0.024132464547147847	9.12867886688393	0.014648253367259606	105.06339934820757	0.03545691707140597	42.17415392328905	0.028585991581557516	26.796339934820757	0.02743936543244316	14.903985961393833	0.01856957508340338
298	39831	7.825111094373729	0.0056576870861387955	7.2096608169516205	0.013001070902344558	36.795259973387566	0.027740283457669695	19.909944515578317	0.02138333007797783	11.804448796163792	0.01670027324297729	24.923552007230548	0.024243839353998656	9.160904822876654	0.014689686789573287	105.4255479400467	0.035207156525112436	42.27681956265221	0.028772543336429975	26.78612136275765	0.02732995241592259	15.003841229193341	0.018765180180276172
299	39806	7.857169773400995	0.005715318952456858	7.2584534994724415	0.013181069414779648	36.92521227955584	0.02786285514859988	19.984499824147115	0.02166635259230362	11.803999397075819	0.016636137603692685	25.02868914234035	0.02425210578447462	9.20745616238758	0.014727245674852292	105.73265336883887	0.03551230486413966	42.434984675677036	0.02883673561481485	26.836607546601016	0.027443369650832994	15.055971461588705	0.01876571746873184
300	39594	7.8812825175531644	0.0057250344383996616	7.253043390412689	0.013080297562003736	37.093019144314795	0.028219929316720384	20.039728241652774	0.021631685915162742	11.85975147749659	0.01675618010447995	25.06692933272718	0.02426971998197511	9.239556498459363	0.014767577255918408	106.12428650805677	0.035766092318749505	42.56048896297419	0.0288930859420945	26.897888568975098	0.02777149419882764	15.084583522755974	0.018849086885018577
301	39802	7.908025978594041	0.005715696189889214	7.286166524295261	0.013113103301631015	37.165393698809105	0.028234916033815526	20.102381789859805	0.021665010037118536	11.903924425908246	0.016816791137333212	25.161072307924226	0.024371364602589058	9.25159539721622	0.014706974502503231	106.50595447464951	0.035742472902804995	42.705441937591075	0.02907496627325792	26.864881161750667	0.027432164096222563	15.124038993015427	0.01887605174748197
302	40022	7.9304819849083	0.005714873630563607	7.316850732097347	0.013074881850874336	37.355354554994754	0.02804108453107614	20.15851281795013	0.02149222532970302	11.926765279096497	0.016654579601893697	25.263180250862025	0.02436803163622059	9.28679226425466	0.014826142840864661	106.82801958922593	0.03549207305498334	42.82741991904452	0.028846274427511726	26.888936085153166	0.027326300523605535	15.140897506371497	0.01892009973212992
303	39616	7.960457895799677	0.005764870555991838	7.337237479806139	0.013199842330489637	37.45231724555735	0.028069829253263467	20.210924878836835	0.02190314796455519	11.964282108239095	0.0168057118721642	25.371415589660742	0.024491808467810353	9.31989600161551	0.01503682133715057	107.17876615508885	0.035865748179156824	42.96652867528272	0.028985837265727517	26.9109450726979	0.027439811462444633	15.216957794830371	0.019022136250549736
304	39616	7.9859526453958	0.005728245716847266	7.351751817447496	0.013235342413302811	37.52072394991922	0.028261205140133267	20.309092285945074	0.021855017874882532	12.00416498384491	0.016929573300825188	25.41907310177706	0.02449193278875967	9.333097738287561	0.014958681008877945	107.58259289176091	0.03608135826808208	43.14027160743134	0.0290256845789149	26.92477786752827	0.027567045523642607	15.256966882067852	0.019069071083374103
305	39583	8.008690599499785	0.005719825200924826	7.368996791551929	0.013125687066759074	37.64194224793472	0.028381328068453934	20.335320718490262	0.021906682683427648	12.075284844503953	0.016908040948158662	25.482201955384888	0.024325769019617423	9.411818204784883	0.014905987095185926	107.89889599070308	0.03601659551578144	43.3135942197408	0.0291978815048367	26.938913169795114	0.027657868025931336	15.337771265442235	0.0191029173486642
306	39674	8.034827594898422	0.005754787481200046	7.4087815697938195	0.01327439257974005	37.7925341533498	0.02815674177416053	20.3990270706256	0.02182562704651247	12.138881887382164	0.016935058426326578	25.57347381156425	0.02455360655847977	9.405605686343701	0.014885099348217898	108.24192166154157	0.03591650047461358	43.428164541009224	0.02919107819460946	26.96176337147754	0.027618325229143873	15.371175076876543	0.019129041847238893
307	39719	8.062167980059922	0.005768761766381349	7.446285153201239	0.013225769376742325	37.88280168181475	0.028404678054339615	20.499206928673935	0.021908876604533938	12.14663007628591	0.016879282989968884	25.65140109267605	0.02446776143961841	9.445454316573931	0.014955516553599639	108.63055464639089	0.03613018875597372	43.53951509353206	0.02920344869265372	26.938115259699387	0.027312130985260044	15.416853395100581	0.01900140003435181
308	39756	8.098771254653386	0.005775190688103929	7.437443404769091	0.013266128676933208	38.05164000402455	0.028303673799737687	20.551086628433445	0.02188506844504613	12.208144682563638	0.016989029930737934	25.755206761243585	0.024787682801786032	9.459553274977361	0.015017927592943759	108.93185934198611	0.03620328722214691	43.70283730757622	0.029213215250007918	26.99756011671194	0.0277113562979906	15.462043465137338	0.01918822609885595
309	39858	8.112976065030859	0.005757176421351413	7.4743589743589745	0.013265267986106145	38.17133323297707	0.02829380398407978	20.595137738973357	0.02198171253463392	12.26270761202268	0.016918630706785863	25.835967685282753	0.02453599792008553	9.495433789954339	0.014932224534112132	109.3242260023082	0.03598114142710907	43.7866927592955	0.029216004404379076	26.97691805910984	0.027486131366894657	15.529906166892468	0.019114194471827488
310	39640	8.13997225025227	0.005856939849602251	7.520282542885973	0.01335036713553028	38.28466195761857	0.028410443529703122	20.692911200807266	0.02194492961713598	12.25542381432896	0.017079152430405357	25.912941473259334	0.02462795923256701	9.531130171543895	0.015093734196187463	109.6757820383451	0.036259021311287915	43.94076690211907	0.02933132746459764	26.968895055499495	0.027198691554531706	15.581155398587285	0.01910206856169959
311	39418	8.17012532345629	0.005895463231704622	7.52793140189761	0.013335611909431328	38.42300471865645	0.028449891818250708	20.74785630930032	0.022200965911308046	12.331549038510325	0.017093516722699466	26.014333553199045	0.024837378493955814	9.569917296666498	0.015126205161469989	109.94728296717236	0.036304873308065234	44.12227916180425	0.029587275963759294	27.032802273073216	0.0278139129006986	15.6265158049622	0.01926639938998873
312	39412	8.203745052268344	0.0058395454086936265	7.56437125748503	0.013361126803489502	38.54338780066985	0.02863406942699856	20.85760682025779	0.022086199848546883	12.368720186745154	0.017128882560128685	26.062062316045875	0.02476226594897807	9.585684563077235	0.015086785911627876	110.35773368517202	0.03641976224405742	44.19263168578098	0.02980328257049986	26.996244798538516	0.027377524261665755	15.677230285192326	0.01937560859715347
313	39406	8.22260569456428	0.0058616698569620386	7.578490585190073	0.013345391907052742	38.59518854996701	0.02862753960108459	20.94023752728011	0.022197361893213807	12.413541085113941	0.017201438950382647	26.202481855554993	0.024887964549800044	9.612470182205756	0.015086850537844048	110.71585545348424	0.03670072307174456	44.371517027863774	0.029451521796955673	27.084631781962138	0.027784607571594924	15.69603613662894	0.019346265001511667
314	39686	8.24933855767777	0.005831252578458151	7.606788288061281	0.013369587784647754	38.787506929395754	0.028650855172912354	20.95416519679484	0.022201389582721456	12.42644761376808	0.017174604989509748	26.25449780779116	0.024924200882180395	9.636370508491659	0.015055080124325462	111.05079877034723	0.03648601457057864	44.51212014312352	0.02929852960703896	27.076122562112584	0.027630916374270915	15.77528599506123	0.019314703428438402
315	39505	8.281793443867866	0.005890116356354091	7.604885457537021	0.013389816556943752	38.95294266548538	0.02884095410122448	21.027869889887356	0.02244676486779044	12.454853815972662	0.01733253121058399	26.32950259460828	0.024956887355982293	9.680546766232123	0.015200486329883696	111.35061384634857	0.03658386361087201	44.66333375522086	0.029615815570292008	27.077939501328945	0.02765329964135365	15.85042399696241	0.019453808625433895
316	40218	8.308630463971356	0.005834538429417458	7.6598537968074	0.013379839811519516	39.09212293003133	0.028542133482196412	21.124222984733205	0.022074252398857103	12.516659207320105	0.01715107898994732	26.427520015913274	0.0248221732134221	9.694340842408872	0.015014600715570309	111.62611268586205	0.03636630874574929	44.80819533542195	0.029466951616243863	27.093540205877964	0.0275264386593678	15.894524839624049	0.019413745771487242
317	39418	8.346301182201024	0.005896850920486195	7.663047338779238	0.013537096755681896	39.166954183368006	0.028828255591672073	21.152975797858847	0.022385191669313995	12.574306154548683	0.01732922385137887	26.49360698158202	0.025096163217912314	9.754858186615252	0.015219108570852942	112.0740017251002	0.03674211719838091	44.937541224821146	0.029566251520645803	27.115023593282256	0.02786130672672269	15.915749150134456	0.01942067421189022
318	39672	8.354443940310546	0.005863997028524866	7.701703972575116	0.013456691864399867	39.30729481750353	0.028935647359030755	21.218693284936478	0.02239433787417902	12.600020165355918	0.01727516004011086	26.57980439604759	0.024923639346521694	9.760208711433757	0.015260231050560385	112.38294010889292	0.036679477487677886	45.121924783222426	0.02985436133440781	27.089458560193588	0.027590100848447763	15.966676749344625	0.01945940433413183
319	39304	8.388828109098311	0.0059747630704129915	7.740051903114187	0.013579853210228554	39.45435579075921	0.02906124874498073	21.270583146753513	0.022597666117809515	12.591873600651333	0.01730298814357767	26.672501526562183	0.02516632454275458	9.803785874211275	0.015307476982603459	112.76747913698351	0.03693176389282539	45.19964889069815	0.029921704336299676	27.173341135762264	0.027635460991411523	16.041039079991858	0.019742632676796046
320	39418	8.414309452534376	0.005882470642087433	7.730453092495814	0.013538058735904083	39.55426454919073	0.029039659458782594	21.363311177634582	0.022333098778879443	12.65949566188036	0.01740838879920977	26.748033893145262	0.025221288699029336	9.829037495560405	0.015281876605953745	113.20318128773657	0.03708432450122843	45.3156679689482	0.029895860773862568	27.221244101679435	0.028049662091356124	16.03686133238622	0.01956035609257762
321	39213	8.433223675821793	0.0059559490159393795	7.775100094356463	0.013587564489746707	39.69033228776171	0.029096864064734267	21.42149287226175	0.02262931339040785	12.678065947517405	0.017454486250844243	26.788922041159818	0.025172767847024165	9.863565654247315	0.015336837839838698	113.51967459770994	0.037267608180628256	45.463264733634254	0.030022459732568396	27.14949124014995	0.027558690005797845	16.159666437150946	0.0195542919907091
