N	wl_1gons	wl_1gons_err	am_1gons	am_1gons_err	uf_1gons	uf_1gons_err	wl_2gons	wl_2gons_err	am_2gons	am_2gons_err	uf_2gons	uf_2gons_err	wl_3gons	wl_3gons_err	am_3gons	am_3gons_err	uf_3gons	uf_3gons_err	wl_4gons	wl_4gons_err	am_4gons	am_4gons_err	uf_4gons	uf_4gons_err	wl_5gons	wl_5gons_err	am_5gons	am_5gons_err	uf_5gons	uf_5gons_err	wl_6gons	wl_6gons_err	am_6gons	am_6gons_err	uf_6gons	uf_6gons_err	wl_7gons	wl_7gons_err	am_7gons	am_7gons_err	uf_7gons	uf_7gons_err	wl_8gons	wl_8gons_err	am_8gons	am_8gons_err	uf_8gons	uf_8gons_err	wl_9gons	wl_9gons_err	am_9gons	am_9gons_err	uf_9gons	uf_9gons_err	wl_maxfv	wl_maxfv_err	am_maxfv	am_maxfv_err	uf_maxfv	uf_maxfv_err
221	78.41810691318328	0.030487556344228863	nan	nan	nan	nan	31.453250602893892	0.024766610347464836	nan	nan	nan	nan	27.362791398713828	0.02394741713727267	nan	nan	nan	nan	18.543986133440516	0.02083604718626568	nan	nan	nan	nan	14.831591639871382	0.01853410177341329	nan	nan	nan	nan	11.132912982315112	0.01621061443727356	nan	nan	nan	nan	8.760450160771704	0.014328502720600001	nan	nan	nan	nan	6.815213022508039	0.012689814143027021	nan	nan	nan	nan	5.36449959807074	0.011204034712124677	nan	nan	nan	nan	25.381556471061092	0.02670634807669823	nan	nan	nan	nan
222	78.7535921351147	0.030572725092506893	nan	nan	nan	nan	31.534585328963953	0.02478344387455571	nan	nan	nan	nan	27.5302495588606	0.024252698976467767	nan	nan	nan	nan	18.668792538442148	0.02091652529252666	nan	nan	nan	nan	14.859894126543988	0.01866188608474354	nan	nan	nan	nan	11.220746155785228	0.01625903873425366	nan	nan	nan	nan	8.810713385429796	0.014433396294689621	nan	nan	nan	nan	6.827249810940257	0.0127538143188596	nan	nan	nan	nan	5.379959667254853	0.011224138454476977	nan	nan	nan	nan	25.38605999495841	0.026897507655059275	nan	nan	nan	nan
223	79.09655276079768	0.0305101083841469	nan	nan	nan	nan	31.720162340915923	0.024804516301466996	nan	nan	nan	nan	27.645555666900492	0.023990060117951933	nan	nan	nan	nan	18.703176671009118	0.020886955545286065	nan	nan	nan	nan	14.946913518388616	0.018580197411351394	nan	nan	nan	nan	11.246968634131676	0.016152647696725635	nan	nan	nan	nan	8.852064335103718	0.01439497448197551	nan	nan	nan	nan	6.893150616294218	0.012723206618805273	nan	nan	nan	nan	5.4206583826034676	0.011306965718906825	nan	nan	nan	nan	25.468959815612788	0.027091714372430083	nan	nan	nan	nan
224	79.47800205097421	0.030501123453975255	nan	nan	nan	nan	31.813611465446087	0.024857569467040114	nan	nan	nan	nan	27.81538730897176	0.024223181574490157	nan	nan	nan	nan	18.80183086966309	0.02079777966276953	nan	nan	nan	nan	15.001150546509592	0.018691824501101417	nan	nan	nan	nan	11.30311898151622	0.016158362147484784	nan	nan	nan	nan	8.863510167329482	0.014368322415614492	nan	nan	nan	nan	6.904229509016783	0.012658934958765026	nan	nan	nan	nan	5.437007578599835	0.011284394941772132	nan	nan	nan	nan	25.47920262124509	0.027161450878990363	nan	nan	nan	nan
225	79.915049948416	0.030963322319479732	nan	nan	nan	nan	31.93266399939609	0.024968091563881405	nan	nan	nan	nan	27.867970106439195	0.02434461443688864	nan	nan	nan	nan	18.905261568657053	0.021087290638041208	nan	nan	nan	nan	15.03890188973604	0.018577296447904627	nan	nan	nan	nan	11.333182355753504	0.016437564013530453	nan	nan	nan	nan	8.924335069575502	0.014491913910985171	nan	nan	nan	nan	6.937595933670517	0.012895682170206793	nan	nan	nan	nan	5.460255152109911	0.011408287288112013	nan	nan	nan	nan	25.510279056893385	0.027381465753308288	nan	nan	nan	nan
226	80.18025966213845	0.03076960098891611	nan	nan	nan	nan	32.138829013985664	0.024937825439200118	nan	nan	nan	nan	28.03325981252193	0.024321642819043962	nan	nan	nan	nan	18.95395759185924	0.02101764786786535	nan	nan	nan	nan	15.114090931876284	0.01878032590592266	nan	nan	nan	nan	11.395558674620283	0.016341196366650202	nan	nan	nan	nan	8.958118201413605	0.014537264322603643	nan	nan	nan	nan	6.954082911424131	0.012804885031191024	nan	nan	nan	nan	5.489172389593463	0.011394679559004106	nan	nan	nan	nan	25.539500726853475	0.027054102455813776	nan	nan	nan	nan
227	80.48001508295626	0.030848539092162168	nan	nan	nan	nan	32.27543991955757	0.025002739336420284	nan	nan	nan	nan	28.191930618401205	0.024289695162896446	nan	nan	nan	nan	19.061613876319758	0.02112858428622391	nan	nan	nan	nan	15.18001508295626	0.018716948562379283	nan	nan	nan	nan	11.443086978381096	0.01633925336115446	nan	nan	nan	nan	8.992131724484665	0.01457430701709553	nan	nan	nan	nan	6.9961789844142785	0.012861197367035494	nan	nan	nan	nan	5.503242835595777	0.01144297871794818	nan	nan	nan	nan	25.50072900955254	0.02707983420482666	nan	nan	nan	nan
228	80.9081583546516	0.03096884737350657	nan	nan	nan	nan	32.417086699931616	0.025175199903303035	nan	nan	nan	nan	28.248955193637446	0.024492650194304973	nan	nan	nan	nan	19.110787467389375	0.0210639184443626	nan	nan	nan	nan	15.261290240875358	0.018926655528958718	nan	nan	nan	nan	11.512904941617487	0.016471166969173712	nan	nan	nan	nan	9.021402700032928	0.014537246904421609	nan	nan	nan	nan	7.023327676603936	0.012996665370736895	nan	nan	nan	nan	5.531141561763887	0.0114940672502704	nan	nan	nan	nan	25.580608393910996	0.027656898947296286	nan	nan	nan	nan
229	81.23297853513007	0.03121613799264384	nan	nan	nan	nan	32.522589942608654	0.025314924587030035	nan	nan	nan	nan	28.405936338583672	0.02464892977019777	nan	nan	nan	nan	19.207645437767045	0.021278305615185313	nan	nan	nan	nan	15.350921548302278	0.018776926856809144	nan	nan	nan	nan	11.53052865775036	0.01655666903353136	nan	nan	nan	nan	9.098273203044016	0.014715889253684276	nan	nan	nan	nan	7.049806588627917	0.013061306617817962	nan	nan	nan	nan	5.55024903294314	0.011494474130817483	nan	nan	nan	nan	25.584860819659696	0.02733451487338129	nan	nan	nan	nan
230	81.62380307815711	0.031018018780948453	nan	nan	nan	nan	32.635659497668826	0.025090995513805576	nan	nan	nan	nan	28.49884694440267	0.024424392214062368	nan	nan	nan	nan	19.303704817767084	0.021286994495055046	nan	nan	nan	nan	15.399659096606007	0.01884854959112225	nan	nan	nan	nan	11.609364816764426	0.01647965183042055	nan	nan	nan	nan	9.120143379956886	0.014656962254966146	nan	nan	nan	nan	7.073469694690931	0.012924159328465315	nan	nan	nan	nan	5.571263849200381	0.011444598225380947	nan	nan	nan	nan	25.561262345214818	0.026931489617497622	nan	nan	nan	nan
231	81.94592360676268	0.03119100480616176	nan	nan	nan	nan	32.80603631809643	0.025259386571520652	nan	nan	nan	nan	28.625948653725736	0.024634906321612693	nan	nan	nan	nan	19.400100187852225	0.021332203021268075	nan	nan	nan	nan	15.453324984345649	0.018939815087878616	nan	nan	nan	nan	11.654226675015654	0.016573323908346933	nan	nan	nan	nan	9.141139636819036	0.014629306501750044	nan	nan	nan	nan	7.124583594239199	0.012930161329129563	nan	nan	nan	nan	5.607163431433938	0.011477489021649072	nan	nan	nan	nan	25.613099561678148	0.02716897721614934	nan	nan	nan	nan
232	82.3119834194821	0.03105065188276616	nan	nan	nan	nan	32.89347516667915	0.025085952096668526	nan	nan	nan	nan	28.7806327565111	0.02454243472122386	nan	nan	nan	nan	19.479511573900666	0.021321652589248986	nan	nan	nan	nan	15.5296526581267	0.019011915277502598	nan	nan	nan	nan	11.683746597747646	0.016575885086512716	nan	nan	nan	nan	9.215696556546058	0.01468887902071308	nan	nan	nan	nan	7.1499987514670265	0.012872416314738877	nan	nan	nan	nan	5.644168102479586	0.011477417921918049	nan	nan	nan	nan	25.618922765750245	0.027248577905401486	nan	nan	nan	nan
233	82.63939676695333	0.031476147719613955	nan	nan	nan	nan	33.10609537739894	0.02549916822576359	nan	nan	nan	nan	28.893929841373918	0.024763960089383683	nan	nan	nan	nan	19.529493354853354	0.021497236364307667	nan	nan	nan	nan	15.621995813683705	0.018994459207419278	nan	nan	nan	nan	11.719995964996343	0.01664840387841362	nan	nan	nan	nan	9.237838246790911	0.014692915625177737	nan	nan	nan	nan	7.149244697753008	0.012985262706937954	nan	nan	nan	nan	5.6421708319673165	0.011630031917693903	nan	nan	nan	nan	25.677325801326507	0.02740665016073533	nan	nan	nan	nan
234	83.07198669153601	0.031347466409246946	nan	nan	nan	nan	33.18127741089882	0.025428941055253822	nan	nan	nan	nan	28.97350909915814	0.02469289307859451	nan	nan	nan	nan	19.640444623683017	0.021563825128312487	nan	nan	nan	nan	15.620935625346574	0.019075764966106874	nan	nan	nan	nan	11.79543277713364	0.016644585278596913	nan	nan	nan	nan	9.266446539295256	0.014763116124522982	nan	nan	nan	nan	7.2386953672430305	0.013180666937003314	nan	nan	nan	nan	5.695745324393809	0.011520515218617335	nan	nan	nan	nan	25.67119524121591	0.02726739685085251	nan	nan	nan	nan
235	83.35009348628026	0.03158479054732636	nan	nan	nan	nan	33.3579766536965	0.025552455351239883	nan	nan	nan	nan	29.133710647329323	0.02477564424375572	nan	nan	nan	nan	19.728005457577442	0.02166299376584529	nan	nan	nan	nan	15.74339279397645	0.01915068574853856	nan	nan	nan	nan	11.823790994997221	0.016705251229906397	nan	nan	nan	nan	9.323588862499369	0.01480341979217314	nan	nan	nan	nan	7.225175602607509	0.013089133634166906	nan	nan	nan	nan	5.703446359088383	0.011611472648289123	nan	nan	nan	nan	25.687781090504824	0.027223415364648368	nan	nan	nan	nan
236	83.71674260251339	0.03160129708423632	nan	nan	nan	nan	33.541005357232265	0.025527713152226437	nan	nan	nan	nan	29.24082511390377	0.024807509573669055	nan	nan	nan	nan	19.77642317128123	0.021459355032257696	nan	nan	nan	nan	15.762929955439844	0.01914934742061643	nan	nan	nan	nan	11.891253191808943	0.01672489138980677	nan	nan	nan	nan	9.378786361588144	0.014841633275641461	nan	nan	nan	nan	7.272342662594503	0.012993099057397635	nan	nan	nan	nan	5.721574125068843	0.011597521449268396	nan	nan	nan	nan	25.74913633405097	0.02720632431144583	nan	nan	nan	nan
237	84.03557114228457	0.03172899019779595	nan	nan	nan	nan	33.667159318637275	0.02542480952219525	nan	nan	nan	nan	29.347369739478957	0.024786716859935356	nan	nan	nan	nan	19.894013026052104	0.021545453700726462	nan	nan	nan	nan	15.869564128256513	0.019241246297837203	nan	nan	nan	nan	11.946643286573146	0.016753898608296673	nan	nan	nan	nan	9.389328657314628	0.014861425678578661	nan	nan	nan	nan	7.301703406813627	0.013124729431945138	nan	nan	nan	nan	5.758567134268537	0.011683906770856255	nan	nan	nan	nan	25.745315631262525	0.027195914723610735	nan	nan	nan	nan
238	84.40507745480767	0.03173401286924843	nan	nan	nan	nan	33.772111296218014	0.025492281813324507	nan	nan	nan	nan	29.497277270805878	0.02480981932922061	nan	nan	nan	nan	19.970758634408334	0.021435245238916923	nan	nan	nan	nan	15.901932018798021	0.019224301296533467	nan	nan	nan	nan	11.97801924559266	0.016793734988808293	nan	nan	nan	nan	9.471541885272398	0.014923781064815745	nan	nan	nan	nan	7.3607678344978495	0.013059428196278968	nan	nan	nan	nan	5.761941467538603	0.011537646080351613	nan	nan	nan	nan	25.72260486858791	0.027164914433470497	nan	nan	nan	nan
239	84.7787717056303	0.03169660359708759	nan	nan	nan	nan	33.875416572702896	0.025597451241249944	nan	nan	nan	nan	29.65549124257686	0.02487129998106603	nan	nan	nan	nan	20.039865694454885	0.0216659730801433	nan	nan	nan	nan	15.974441855220627	0.019106157995236822	nan	nan	nan	nan	12.027211907088626	0.016859853719989416	nan	nan	nan	nan	9.490465809717106	0.014926649755309409	nan	nan	nan	nan	7.379287879926833	0.01321446941198576	nan	nan	nan	nan	5.795760354807187	0.011665165819849695	nan	nan	nan	nan	25.797088376055527	0.027387418701987905	nan	nan	nan	nan
240	85.12136081125286	0.031841216495150045	nan	nan	nan	nan	34.07918774062052	0.025718383069827756	nan	nan	nan	nan	29.716187312850707	0.025036418295072704	nan	nan	nan	nan	20.120329131124027	0.021791512657368804	nan	nan	nan	nan	16.05334541153972	0.019268182474903115	nan	nan	nan	nan	12.109936841045771	0.01696990470929205	nan	nan	nan	nan	9.502855992551773	0.015023489900527565	nan	nan	nan	nan	7.380287360660275	0.01318815343012452	nan	nan	nan	nan	5.82131803427191	0.011750150155106736	nan	nan	nan	nan	25.75997081100123	0.02728612436631414	nan	nan	nan	nan
241	85.4760240388242	0.031872462262748154	nan	nan	nan	nan	34.16319243631975	0.025729106512880004	nan	nan	nan	nan	29.860544645326762	0.025178315366633838	nan	nan	nan	nan	20.210314566622245	0.021925889905650035	nan	nan	nan	nan	16.127888556413286	0.01933569741898461	nan	nan	nan	nan	12.144056928763609	0.016976235565829306	nan	nan	nan	nan	9.568156101486082	0.014989152585882674	nan	nan	nan	nan	7.427493776559632	0.013169592360866721	nan	nan	nan	nan	5.87485227187005	0.011804603639593785	nan	nan	nan	nan	25.83155221403606	0.02756365703788543	nan	nan	nan	nan
242	85.83581638816187	0.03217623795631785	nan	nan	nan	nan	34.368834306422386	0.025704360009069227	nan	nan	nan	nan	30.015753976243204	0.02518403500485353	nan	nan	nan	nan	20.26842158244413	0.021806985319805704	nan	nan	nan	nan	16.160710690557682	0.019391284726115416	nan	nan	nan	nan	12.17888061203946	0.016891316504585748	nan	nan	nan	nan	9.566690155023153	0.015078782107648596	nan	nan	nan	nan	7.457293134688947	0.013240177805921507	nan	nan	nan	nan	5.886450573786994	0.011793308108163307	nan	nan	nan	nan	25.859774511777733	0.027358066152386413	nan	nan	nan	nan
243	86.11984510158922	0.03221826477187579	nan	nan	nan	nan	34.51792898813116	0.025890102579246004	nan	nan	nan	nan	30.076367934017302	0.025315274493932526	nan	nan	nan	nan	20.393859384429692	0.02187191372839779	nan	nan	nan	nan	16.26189398511366	0.01930954360367151	nan	nan	nan	nan	12.263830215248442	0.01700476359671321	nan	nan	nan	nan	9.60277107221887	0.015184301396708764	nan	nan	nan	nan	7.49690706095353	0.01327328232994807	nan	nan	nan	nan	5.913347415007041	0.011794055696701656	nan	nan	nan	nan	25.84087708710521	0.027395993134047857	nan	nan	nan	nan
244	86.55474762618691	0.032042782469317736	nan	nan	nan	nan	34.636681659170414	0.025769974524004657	nan	nan	nan	nan	30.177111444277863	0.025228679135645523	nan	nan	nan	nan	20.464092953523238	0.021730417549698327	nan	nan	nan	nan	16.302273863068464	0.019344209822857963	nan	nan	nan	nan	12.263968015992004	0.016976641975080618	nan	nan	nan	nan	9.692603698150924	0.015045351026347154	nan	nan	nan	nan	7.528260869565218	0.013135897500997733	nan	nan	nan	nan	5.928610694652674	0.011784332618301158	nan	nan	nan	nan	25.931159420289855	0.027376699382628426	nan	nan	nan	nan
245	86.83130469771653	0.03209512474267698	nan	nan	nan	nan	34.80245951111558	0.026137055365657896	nan	nan	nan	nan	30.337390604566945	0.02544644760193591	nan	nan	nan	nan	20.545116185494418	0.021853953596108405	nan	nan	nan	nan	16.36832310632733	0.01945875824423419	nan	nan	nan	nan	12.36942963484559	0.017126672884668733	nan	nan	nan	nan	9.723669650940549	0.015123098079634304	nan	nan	nan	nan	7.531988733527814	0.01341793238410702	nan	nan	nan	nan	5.952394125339503	0.011837724768762473	nan	nan	nan	nan	25.896262951413338	0.02740901909639998	nan	nan	nan	nan
246	87.17520894169772	0.03226288687557601	nan	nan	nan	nan	34.937166448494615	0.026080427525919596	nan	nan	nan	nan	30.51500352431779	0.025363023565692963	nan	nan	nan	nan	20.58241868895378	0.022006667574000056	nan	nan	nan	nan	16.460074514147617	0.019449898667359366	nan	nan	nan	nan	12.376573356157486	0.017212291347506993	nan	nan	nan	nan	9.720269862048132	0.015142762026837838	nan	nan	nan	nan	7.595106233007754	0.01335591491079144	nan	nan	nan	nan	5.98232806363911	0.011888586478347198	nan	nan	nan	nan	25.833073205115294	0.02718869116492884	nan	nan	nan	nan
247	87.5809604759881	0.032281928851738216	nan	nan	nan	nan	35.06004849878753	0.026088375219621072	nan	nan	nan	nan	30.6169595760106	0.025424045500889482	nan	nan	nan	nan	20.702932426689333	0.022005769204231338	nan	nan	nan	nan	16.513137171570712	0.019552441698479923	nan	nan	nan	nan	12.421539461513461	0.017173387975379817	nan	nan	nan	nan	9.781855453613659	0.0150967346955485	nan	nan	nan	nan	7.585510362240944	0.013405534886684835	nan	nan	nan	nan	5.983925401864953	0.011879693117974103	nan	nan	nan	nan	25.976250593735156	0.027449056919734715	nan	nan	nan	nan
248	87.85832014270999	0.032254253908151835	nan	nan	nan	nan	35.23537097057863	0.026096842651496154	nan	nan	nan	nan	30.74686565664179	0.025426008611134567	nan	nan	nan	nan	20.749654531293185	0.0221031375869009	nan	nan	nan	nan	16.634481545689805	0.01962023275268858	nan	nan	nan	nan	12.462325067209367	0.0170930462474451	nan	nan	nan	nan	9.820356272455466	0.015054204299766812	nan	nan	nan	nan	7.648953543880807	0.013500827204397237	nan	nan	nan	nan	5.987713876535765	0.011848001021565564	nan	nan	nan	nan	25.91753976030753	0.02719661509119783	nan	nan	nan	nan
249	88.2625919071675	0.032263896764275546	nan	nan	nan	nan	35.32648927124494	0.02601108316150784	nan	nan	nan	nan	30.846446256189665	0.025420670834998303	nan	nan	nan	nan	20.87355574451058	0.021993071944352696	nan	nan	nan	nan	16.63489721402491	0.019491830230576875	nan	nan	nan	nan	12.543990396638824	0.017146288554410687	nan	nan	nan	nan	9.858400440154053	0.015239470303347352	nan	nan	nan	nan	7.682989046166158	0.01345288610854333	nan	nan	nan	nan	6.04676636822888	0.011927695222396943	nan	nan	nan	nan	25.962361826639324	0.027357659603598868	nan	nan	nan	nan
250	88.60337254505983	0.03268928545845916	nan	nan	nan	nan	35.478315746958145	0.02643106107198995	nan	nan	nan	nan	30.97581663048417	0.02559692193771861	nan	nan	nan	nan	20.94878073408391	0.022227030969624577	nan	nan	nan	nan	16.732518806482556	0.01979059288580405	nan	nan	nan	nan	12.569924774069774	0.01728646332292534	nan	nan	nan	nan	9.903417983541173	0.015243424702428916	nan	nan	nan	nan	7.716211440399858	0.013539977718862117	nan	nan	nan	nan	6.068586863230171	0.011990541606713133	nan	nan	nan	nan	26.05048720149442	0.027549097146079546	nan	nan	nan	nan
251	88.92309248116499	0.03281404729347603	nan	nan	nan	nan	35.706300247762556	0.02645717306266169	nan	nan	nan	nan	31.061687819183902	0.025721931262660435	nan	nan	nan	nan	21.01810183546544	0.022265914673974443	nan	nan	nan	nan	16.795469484755017	0.019948989282586198	nan	nan	nan	nan	12.63846892855337	0.01732759989923628	nan	nan	nan	nan	9.936036810436365	0.015373224110701427	nan	nan	nan	nan	7.71236790210851	0.013541813866024821	nan	nan	nan	nan	6.085124134095161	0.012093690407578047	nan	nan	nan	nan	25.99989887242757	0.027621714926508344	nan	nan	nan	nan
252	89.26199326869946	0.03254564760490692	nan	nan	nan	nan	35.83794645099714	0.026483659616666183	nan	nan	nan	nan	31.19402722660371	0.02566791422027099	nan	nan	nan	nan	21.11669262068619	0.02220114026634499	nan	nan	nan	nan	16.867634500426984	0.019613150878386432	nan	nan	nan	nan	12.694253277741497	0.01721981296024027	nan	nan	nan	nan	9.966167679710654	0.015237500096085115	nan	nan	nan	nan	7.756542924599387	0.013541310150792954	nan	nan	nan	nan	6.106671020244136	0.01195327072421915	nan	nan	nan	nan	26.02755312201738	0.027451043625847896	nan	nan	nan	nan
253	89.70992210965738	0.03280355345818632	nan	nan	nan	nan	35.93616046428753	0.0266389566299855	nan	nan	nan	nan	31.243140049890545	0.025986041257771923	nan	nan	nan	nan	21.19251132719035	0.022477728490178758	nan	nan	nan	nan	16.88112813724991	0.01992689308227743	nan	nan	nan	nan	12.755561777732526	0.01744761622511001	nan	nan	nan	nan	10.064119533676118	0.015452316420809837	nan	nan	nan	nan	7.778903426156901	0.013638966819898696	nan	nan	nan	nan	6.1451916713333	0.01215050037260351	nan	nan	nan	nan	26.007509036297918	0.027510885940383124	nan	nan	nan	nan
254	90.01484402471492	0.03273825584413221	nan	nan	nan	nan	36.05636208368915	0.026546745570279588	nan	nan	nan	nan	31.443185814035264	0.025781614113050678	nan	nan	nan	nan	21.27457678203647	0.022335175534348325	nan	nan	nan	nan	16.96975938112222	0.019755943910749484	nan	nan	nan	nan	12.804114130707791	0.017450393126297616	nan	nan	nan	nan	10.062666398754207	0.015362828672230976	nan	nan	nan	nan	7.827774149796554	0.013522123006486102	nan	nan	nan	nan	6.16667503893103	0.012041241678417955	nan	nan	nan	nan	26.064374340684182	0.02731247717978702	nan	nan	nan	nan
255	90.3524777892432	0.032896338449658814	nan	nan	nan	nan	36.241763773186015	0.026478689299886882	nan	nan	nan	nan	31.55872951954295	0.02593459392149974	nan	nan	nan	nan	21.36747791508318	0.02243386956109921	nan	nan	nan	nan	16.999093952130472	0.019813847295694978	nan	nan	nan	nan	12.837590919386908	0.017424234395498048	nan	nan	nan	nan	10.122945662295825	0.015402287598202224	nan	nan	nan	nan	7.859839428183123	0.013634561882204358	nan	nan	nan	nan	6.186167669191856	0.012067783099606622	nan	nan	nan	nan	26.12802959756374	0.02753314057779226	nan	nan	nan	nan
256	90.73205597632543	0.03269123530386529	nan	nan	nan	nan	36.34370767918945	0.026517676286135397	nan	nan	nan	nan	31.648116567186637	0.025834530563266116	nan	nan	nan	nan	21.401690324522246	0.022257228238509185	nan	nan	nan	nan	17.143502031398906	0.01993587781822307	nan	nan	nan	nan	12.881200782464765	0.017260915845470338	nan	nan	nan	nan	10.17597933490495	0.015432291239200526	nan	nan	nan	nan	7.91352761197773	0.013667015352711242	nan	nan	nan	nan	6.226588754576917	0.012034830430209267	nan	nan	nan	nan	26.132266639915734	0.027444268549217058	nan	nan	nan	nan
257	91.01939230788405	0.03251389933249189	nan	nan	nan	nan	36.48007178643535	0.026561477644973564	nan	nan	nan	nan	31.85241406814726	0.02591994501260294	nan	nan	nan	nan	21.57164934320397	0.022346820536469414	nan	nan	nan	nan	17.187866098357386	0.019825953249386345	nan	nan	nan	nan	12.922929285376007	0.017354004856043756	nan	nan	nan	nan	10.175477953089558	0.015365214707805592	nan	nan	nan	nan	7.876517360851467	0.013545729824071177	nan	nan	nan	nan	6.243999102669558	0.012103352394017015	nan	nan	nan	nan	26.11057105112291	0.027126804840240742	nan	nan	nan	nan
258	91.40257486987352	0.03275921262619727	nan	nan	nan	nan	36.64361688752546	0.02651202362208221	nan	nan	nan	nan	31.948804345092913	0.025948956049102495	nan	nan	nan	nan	21.59943674721517	0.02252114359127472	nan	nan	nan	nan	17.206090170736	0.020078274119924223	nan	nan	nan	nan	12.999949709572784	0.01754790038870554	nan	nan	nan	nan	10.232392064170584	0.015478512665758667	nan	nan	nan	nan	7.960044255575951	0.013718310232713181	nan	nan	nan	nan	6.266136940833312	0.012089258221046234	nan	nan	nan	nan	26.19381930649501	0.02761434537183454	nan	nan	nan	nan
259	91.73017146294997	0.03316157472107902	nan	nan	nan	nan	36.75255690363983	0.026864329181952817	nan	nan	nan	nan	32.083199639025366	0.02597196860766126	nan	nan	nan	nan	21.717512283164545	0.022606709067002205	nan	nan	nan	nan	17.331269427454128	0.020052693383970283	nan	nan	nan	nan	13.031434874160233	0.017379780420588412	nan	nan	nan	nan	10.243783214679635	0.015599959720356061	nan	nan	nan	nan	7.968991276446405	0.013704496474872891	nan	nan	nan	nan	6.286899628998295	0.012113513416696304	nan	nan	nan	nan	26.21593301915171	0.027783927094333177	nan	nan	nan	nan
260	92.09581183307449	0.03325011797350171	nan	nan	nan	nan	36.92623115074395	0.026847264821827203	nan	nan	nan	nan	32.16582335554331	0.026134677000323594	nan	nan	nan	nan	21.763639096237664	0.022673227610443852	nan	nan	nan	nan	17.38424928610791	0.02016843697606539	nan	nan	nan	nan	13.088447472571515	0.01754929842218861	nan	nan	nan	nan	10.298757577275687	0.015632842004245116	nan	nan	nan	nan	7.992284955663544	0.013743797702814288	nan	nan	nan	nan	6.306923500826612	0.012159615273185018	nan	nan	nan	nan	26.190195881969842	0.027656407722023418	nan	nan	nan	nan
261	92.43810147629365	0.033142610347594026	nan	nan	nan	nan	37.06368720713458	0.026921028201620217	nan	nan	nan	nan	32.2477704438958	0.026131306521246872	nan	nan	nan	nan	21.923464503451402	0.0225993971145846	nan	nan	nan	nan	17.442384239431654	0.02023886533441672	nan	nan	nan	nan	13.144127575956064	0.017662030371594663	nan	nan	nan	nan	10.327706958230463	0.01570513683543499	nan	nan	nan	nan	8.035849246737543	0.013690292617822402	nan	nan	nan	nan	6.344636468987757	0.012215312017809763	nan	nan	nan	nan	26.21688416385348	0.02765275166221177	nan	nan	nan	nan
262	92.78123740427247	0.033251196421951124	nan	nan	nan	nan	37.19513301088271	0.02694054459820803	nan	nan	nan	nan	32.45377367996775	0.02622924301873208	nan	nan	nan	nan	21.961431882305522	0.022680872361524003	nan	nan	nan	nan	17.503703143893592	0.020285918052418618	nan	nan	nan	nan	13.170999596936719	0.01762403368521604	nan	nan	nan	nan	10.385177347843612	0.015591386932534009	nan	nan	nan	nan	8.058721281741233	0.013856631258949405	nan	nan	nan	nan	6.365301289802499	0.01235043722214164	nan	nan	nan	nan	26.247632003224506	0.027576184765256015	nan	nan	nan	nan
263	93.21891660798713	0.033181633485173084	nan	nan	nan	nan	37.307212554069004	0.026944287838277493	nan	nan	nan	nan	32.52089829996982	0.026368807757086516	nan	nan	nan	nan	22.04011165878684	0.02253840312402888	nan	nan	nan	nan	17.566995272105423	0.020156364449655805	nan	nan	nan	nan	13.190725279146967	0.017596344326227406	nan	nan	nan	nan	10.450734332562117	0.015660119501845756	nan	nan	nan	nan	8.103561009958757	0.01376274652979983	nan	nan	nan	nan	6.389070516044663	0.012273584431315172	nan	nan	nan	nan	26.28908057539483	0.027488428483528476	nan	nan	nan	nan
264	93.55686732614207	0.03309718712630077	nan	nan	nan	nan	37.45240343987672	0.02688430765943773	nan	nan	nan	nan	32.640627330118804	0.02597345992813065	nan	nan	nan	nan	22.13632748421733	0.022543509711663218	nan	nan	nan	nan	17.653303176417953	0.020152390427087795	nan	nan	nan	nan	13.270616891186558	0.017554238414080794	nan	nan	nan	nan	10.441293433414526	0.015594550373303954	nan	nan	nan	nan	8.119028682209077	0.01370083726820256	nan	nan	nan	nan	6.411666749515335	0.012235750071433786	nan	nan	nan	nan	26.297211313814188	0.027524132675594608	nan	nan	nan	nan
265	93.92979792952418	0.033218411944168275	nan	nan	nan	nan	37.65132888711925	0.02693487551774186	nan	nan	nan	nan	32.75450428031057	0.026178476143522644	nan	nan	nan	nan	22.129354967151105	0.022629820395540755	nan	nan	nan	nan	17.702966354768066	0.0201437939933496	nan	nan	nan	nan	13.320376269161855	0.01765693393937251	nan	nan	nan	nan	10.494724268365518	0.015649551458830728	nan	nan	nan	nan	8.166683257017718	0.013711666701517886	nan	nan	nan	nan	6.416160660959586	0.012195775444072177	nan	nan	nan	nan	26.321346804698386	0.02769795383842636	nan	nan	nan	nan
266	94.26133446324867	0.03337648105322255	nan	nan	nan	nan	37.73714513596371	0.0272260639940231	nan	nan	nan	nan	32.900924702774105	0.026428180579772784	nan	nan	nan	nan	22.30819271703098	0.022752110935464632	nan	nan	nan	nan	17.73181127090551	0.020291233856881585	nan	nan	nan	nan	13.387054161162483	0.017787584667342465	nan	nan	nan	nan	10.523965005857281	0.015678411567354403	nan	nan	nan	nan	8.182448094514095	0.013879322458266346	nan	nan	nan	nan	6.443184367288951	0.012367243928275267	nan	nan	nan	nan	26.35819147080083	0.027582915686011657	nan	nan	nan	nan
